"category","company","year","fraud","ac_recv","ac_recv_to_Sales","ta","tl","az_score","debt_equity","fixedAsset_ta","gross_margin","roe","inv_to_sales","sales","ppe_ta","sales_ta","int_earned","total_accruals_ta","td_ta"
"castingsforgings","MEC",14,"no",19.87,0.266926383664696,115.77,38.56,1.90417765515185,0.0570175438596493,0.351731882180185,0.629500268672757,0.126644736842105,0.09631918323482,74.44,0.351731882180185,0.6429990498402,3.63565891472868,-0.0196942213008551,0.0179666580288504
"castingsforgings","MEC",13,"no",14.81,0.173744720788362,116.62,38.69,1.83349202422911,0.182457212713936,0.387497856285371,0.612857813233224,0.160452322738386,0.0499765368371657,85.24,0.387497856285371,0.730920939804493,3.88185654008439,-0.0920082318641743,0.051191905333562
"castingsforgings","MEC",12,"no",10.33,0.124128815188657,97.25,31.16,2.1264740454937,0.0960253253605347,0.387249357326478,0.617039173275655,0.147027787548364,0.0638067772170151,83.22,0.387249357326478,0.85573264781491,4.52789699570815,-0.0519280205655527,0.0280719794344473
"castingsforgings","MEC",11,"no",9.12,0.15004935834156,91.56,31.04,1.8671986078646,0.225908372827804,0.384338138925295,0.597235932872655,0.148499210110585,0.102500822639026,60.78,0.384338138925295,0.663826998689384,5.27011494252874,-0.0488204456094364,0.0624726955002184
"ceramicsgranite","MF07",15,"no",0.96,0.516129032258065,9.12,0.64,5.49606798245614,-0.879699248120301,0.346491228070175,0.263440860215054,0.0018796992481203,0.365591397849462,1.86,0.346491228070175,0.203947368421053,2,0.0263157894736842,-0.513157894736842
"ceramicsgranite","MF07",14,"no",0.93,0.75609756097561,8.91,0.43,7.84219745256179,-0.919172932330827,0.356902356902357,0.32520325203252,0,0.495934959349593,1.23,0.356902356902357,0.138047138047138,2,0.0886644219977553,-0.548821548821549
"ceramicsgranite","MF07",13,"no",0.77,0.68141592920354,9.79,0.43,7.79617409791672,-0.919172932330827,0.411644535240041,0.380530973451327,0.0056390977443609,0.610619469026549,1.13,0.411644535240041,0.115423901940756,2.66666666666667,0.00612870275791624,-0.499489274770174
"ceramicsgranite","MF07",12,"no",0.72,0.631578947368421,9.87,0.46,7.30091969516761,-0.913533834586466,0.416413373860182,0.5,0.0112781954887218,0.578947368421053,1.14,0.416413373860182,0.115501519756839,2.5,0,-0.492401215805471
"ceramicsgranite","MF07",11,"no",0.67,0.598214285714286,9.96,0.51,6.60238577840775,-0.904135338345865,0.416666666666667,0.544642857142857,0.0112781954887218,0.589285714285714,1.12,0.416666666666667,0.112449799196787,3,-0.00100401606425703,-0.482931726907631
"fertilisers","MF15",15,"no",13.59,0.0403899307516272,1553.59,1698.17,-0.733517109612412,-5.9565686932664,0.127466062474655,1,0.393129213975074,0.564210776592267,336.47,0.127466062474655,0.216575801852484,-0.604025247112064,-0.045037622538765,1.31358981455854
"fertilisers","MF15",14,"no",0.09,0.000251046025104603,701.17,1941.75,-1.83009952654701,-10.4172850283719,0.304505326810902,1,-0.485183568553276,0.623988842398884,358.5,0.304505326810902,0.511288275311266,2.3475057374079,0.303720923599127,3.06336551763481
"fertilisers","MF15",13,"no",3.73,0.00888391368551422,1162.06,1220.04,-0.368799436466751,-4.98406426542141,0.213629244617318,1,-0.0798092936681579,0.732267898823417,419.86,0.213629244617318,0.361306645095778,1.33202010596386,0.0187683940588266,1.31341755158942
"fertilisers","MF15",12,"no",0.08,0.000252620942276115,1068.71,1140.25,0.228566389281526,-4.4483019324402,0.242469893610053,1,-0.338676021411074,0.956612353164077,316.68,0.242469893610053,0.296319862263851,2.84466666666667,0.0232804034770892,1.37635092775402
"fertilisers","MF15",11,"no",0.65,0.00240749657394718,898.32,1080.07,-0.572059536590418,-3.4399539149686,0.290442158696233,1,-0.383725658518954,0.748990703359384,269.99,0.290442158696233,0.300549915397631,1.8205267938238,-0.190366461839879,1.69508638347137
"castingsforgings","MF17",15,"no",7.23,0.189963215974777,17.77,8.98,3.10226941631062,0.414173228346457,0.137310073157006,1,0.0173228346456693,0.000788229111928534,38.06,0.137310073157006,2.14181204276871,1.34939759036145,-0.0984805852560495,0.148002250984806
"castingsforgings","MF17",14,"no",3.87,0.0808101900187931,14.42,6.02,4.63670568977196,-0.0352564102564104,0.150485436893204,1,0.0176282051282051,0.0346627688452704,47.89,0.150485436893204,3.32108183079057,1.50574712643678,0.0977808599167823,-0.0152565880721221
"castingsforgings","MF17",13,"no",2.85,0.0675515525005926,14.6,6.32,4.06668457603607,0.0326797385620915,0.146575342465753,1,0.0245098039215686,0.00521450580706329,42.19,0.146575342465753,2.88972602739726,1.37179487179487,-0.010958904109589,0.0136986301369863
"castingsforgings","MF17",12,"no",7.13,0.113192570249246,14.91,6.82,5.16385240278425,0.142378559463987,0.142186452045607,1,0.0117252931323283,0.0165105572313066,62.99,0.142186452045607,4.22468142186452,1.51851851851852,0.380281690140845,0.0570087189805499
"castingsforgings","MF17",11,"no",0.47,0.00981210855949896,8.27,0.22,22.5785324832362,-0.962774957698816,0.258766626360339,1,0.0186125211505922,0.0290187891440501,47.9,0.258766626360339,5.79201934703748,25,-0.0399032648125756,-0.688029020556227
"personalcare","MFL01",15,"no",31.66,0.24966485292958,109.31,36.67,1.97857566311347,0.0684731934731935,0.350562620071357,1,0.0206876456876457,0,126.81,0.350562620071357,1.16009514225597,1.75912408759124,-0.0691611014545787,0.0214984905315159
"personalcare","MFL01",14,"no",34.34,0.310628674807779,73.25,20.97,2.92256668082634,-0.376078548051175,0.254880546075085,1,0.0202320737875632,0,110.55,0.254880546075085,1.50921501706485,1.93838862559242,0.0263481228668942,-0.172559726962457
"personalcare","MFL01",13,"no",27.96,0.309257825461785,81.37,22.55,2.21277946894465,-0.315214090494989,0.318176232026545,1,0.00698451260249013,0,90.41,0.318176232026545,1.11109745606489,2.32191780821918,-0.0476834214083815,-0.12756544180902
"personalcare","MFL01",12,"no",23.85,0.307702231970068,67.92,14.51,2.85887844691407,-0.556404769183736,0.304770318021201,1,0.0165087129318251,0,77.51,0.304770318021201,1.14119552414605,1.25615763546798,-0.0410777385159011,-0.267962308598351
"personalcare","MFL01",11,"no",26.63,0.350625411454905,81.13,24.23,1.49400305776857,1.19276018099548,0.304942684580303,1,0.0968325791855204,0,75.95,0.304942684580303,0.936151855047455,0.973404255319149,0.0470849254283249,0.16245531862443
"hospitalsmedicalservices","MH01",15,"no",4.21,0.0357871472288337,128.28,19.48,5.38573060662347,-0.784656201636082,0.143046460866854,1,0.0846783108556268,0.00850051003060184,117.64,0.143046460866854,0.917056439039601,-1.28571428571429,0.0530869971936389,-0.553320860617399
"hospitalsmedicalservices","MH01",14,"no",3.9,0.0362116991643454,118.99,16.49,5.7289845266795,-0.804226522616645,0.153542314480208,1,0.101626498872136,0.00250696378830084,107.7,0.153542314480208,0.90511807714934,-1.85551948051948,0.0615177746029078,-0.569291537103958
"hospitalsmedicalservices","MH01",13,"no",3.21,0.0331166821417518,107.17,13.05,6.57136270658176,-0.829989577905159,0.162078940001866,1,0.562532569046378,0.00402352212937171,96.93,0.162078940001866,0.904450872445647,-12.3101604278075,0.698516375851451,-0.594476066063264
"hospitalsmedicalservices","MH01",12,"no",3.59,0.0381225443347138,157.77,84.59,1.24287347707017,1.51905896366885,0.250998288648032,1,0.229600952948183,0.00541573749601784,94.17,0.250998288648032,0.596881536413767,10.7786259541985,-0.0061481904037523,0.323318755149902
"hospitalsmedicalservices","MH01",11,"no",4.98,0.059927797833935,83.76,22.6,2.18309997591095,-0.126401236954001,0.421203438395415,1,0.209895632006185,0.00505415162454874,83.1,0.421203438395415,0.992120343839541,8.61538461538462,-0.0415472779369628,-0.0390401146131805
"hotels","MHR",15,"no",870.45,1.18648110790033,3574.22,469.32,1.75687667245152,-0.357861179142666,0.242741073576892,1,0.108117722714026,0.00727877433073442,733.64,0.242741073576892,0.205258769745567,612.12,-0.0397988931850865,-0.0731768050092048
"hotels","MHR",14,"no",843.42,1.15508504752253,3364.36,421.14,2.10071206713171,-0.466783150377939,0.225234517114696,1,0.11968701333232,0.0131337478429976,730.18,0.225234517114696,0.217033848934121,195.134020618557,0.0325916370424092,-0.109581019867077
"hotels","MHR",13,"no",625.98,0.950557293406627,2927.91,351.5,2.04631590670517,-0.445854550614053,0.240714366220273,1,0.168655704623922,0.00968809791356638,658.54,0.240714366220273,0.224918115652462,132.7,-0.0184534360687316,-0.0965910837423281
"hotels","MHR",12,"no",518.05,0.902793510273077,2597.78,281.24,2.17251134567862,-0.505599015557704,0.245001501281864,1,0.183950074712139,0.00639562239687712,573.83,0.245001501281864,0.220892454326386,533.571428571429,-0.0170799682806088,-0.110713763290194
"hotels","MHR",11,"no",437.94,0.899020795270256,2331.95,225.76,2.30363282130101,-0.551440492747864,0.24658333154656,1,0.204172461752434,0.00644591792745263,487.13,0.24658333154656,0.208893844207637,1224.75,0.0238041124380883,-0.119016273933832
