category,company,total_share_capital,total_reserves_and_surplus,total_shareholders_funds,long_term_borrowings,deferred_tax_liabilities_net,other_long_term_liabilities,long_term_provisions,total_non.current_liabilities,short_term_borrowings,trade_payables,other_current_liabilities,short_term_provisions,total_current_liabilities,total_capital_and_liabilities,tangible_assets,intangible_assets,capital_work.in.progress,fixed_assets,non.current_investments,deferred_tax_assets_net,long_term_loans_and_advances,other_non.current_assets,total_non.current_assets,current_investments,inventories,trade_receivables,cash_and_cash_equivalents,short_term_loans_and_advances,other_current_assets,total_current_assets,total_assets,contingent_liabilities,capital_goods,expenditure_in_foreign_currency,dividend_remittance_in_foreign_currency,other_earnings,bonus_equity_share_capital,revenueGross,less_levies,revenueNet,other_operating_revenues,total_oper_revenue,other_income,total_revenue,cogs,purchaseStock,operating_direct_expenses,changeInventory,employeeBenefits,financeCosts,depr_amort,other_expenses,total_expenses,netIncome_beforeExceptional_tax,exceptionalItems,EBT,current_tax,less_mat,deferred_tax,tax_earlier_years,total_tax,EAT_before_Extraordinary,earnings_continuing_operations,NetIncome,EPS_basic,EPS_diluted,dividendEquity,taxDividend,net_cashflow_from_operating_activities,net_cash_used_in_investing_activities,net_cash_used_from_financing_activities,net_inc.dec_in_cash_and_cash_equivalents,cash_and_equivalents_year_begin,cash_and_equivalents_year_end,fraud
0.4230769230769231,0.0292815798433775,0.0096447200078732,0.4909562986507858,0.5041413186451825,9.059977048058144e-05,0.0018758091975818,0.0,0.000355740922473,0.0021278508706206,0.0,0.004279399474389,0.0108099908989786,9.595803435297628e-05,0.0151197272598898,0.0211178755957864,0.0034774474315695,0.0,0.0224939703801152,0.0037104246712827,0.0,0.0,0.0003340655780852,0.0,0.0040776282306772,0.0,0.0127286057594395,0.0012475351120769,0.0016654620871696,0.0024325742894056,0.0001394849785407,0.0172174228236573,0.0211178755957864,0.0024119974164379,0.0,0.0,0.0,0.0,0.0,0.0397283906039999,0.0010166558511788,0.0386665200131988,9.49062461868026e-05,0.0387855810314737,0.0056503000433052,0.0385023525878466,0.0312175246169834,0.0295862781231647,0.0038360236500147,0.6972582122758803,0.002748098836796,0.00740073005698,0.0002593468608655,0.0007049968003991,0.0378135190627642,0.4539966821462852,0.4911115915814564,0.4322718356986269,0.1556366005737504,0.4843791368811225,0.3146274503755571,0.3213429932624813,0.2917379928156459,0.4959562781197383,0.4888506785360598,0.4888506785360598,0.3321678321678322,0.3321678321678322,0.0,0.0001463200507242,0.4788620607736,0.5259116576072616,0.5236995144854079,0.5171119080728976,0.1722261337751087,0.3817560129000505,1.0
0.6057692307692307,0.3411644535240041,0.0241241019584686,0.4697366997573578,0.4890352680039461,0.0133584328253035,0.0018758091975818,0.0,0.0024533856722276,0.0170028271445839,0.0030415992462568,0.004208915247752,0.0354535342299524,0.0022816688168374,0.0447035565148978,0.035957463852285,0.0191971366982551,6.00973577195056e-05,0.0222547788474954,0.0192009407852718,0.0,0.0,0.0010021967342558,0.0,0.0203677019141347,0.0,0.0107734919147896,0.0038532737735924,0.0007960699284584,0.0016048934108527,0.0,0.0160897319720493,0.035957463852285,0.0109397707088648,0.0,0.0,0.0,0.0060220071255162,0.0,0.0335399490481635,0.003969284014709,0.0297673209411152,0.0154290440229401,0.0411927544081362,0.0094652836491864,0.0446090699769746,0.0142402946835547,0.0295862781231647,0.0,0.6924486323779611,0.0221980052592925,0.0084134615384615,0.0017428109050168,0.0149893165869477,0.043882603969564,0.4540355198988,0.4911115915814564,0.4323122187608169,0.1554737061203066,0.4843791368811225,0.3146274503755571,0.3213288980351252,0.2915694709299747,0.4960998095448398,0.4889867122288848,0.4889867122288848,0.3304195804195804,0.3304195804195804,0.0,0.0001463200507242,0.480622205904585,0.5248456382922582,0.5225524195699728,0.5164531947595695,0.1722924000828329,0.3812185107953736,0.0
0.1538461538461538,0.4971058903643173,0.009841551028442,0.515534765832273,0.5287426011180533,0.0,0.0018758091975818,0.0001912127135208,2.453385672227674e-05,0.0019480324871879,0.0,0.0001308992780401,0.0011426837900697,0.0,0.0012406447317988,0.0550927223935595,0.0014031805425631,0.0,0.0222547788474954,0.0013990125809754,0.041194373944609,0.0015015378653943,0.0064889707743235,0.0,0.0502294304605982,0.0,0.0,0.0034910861604088,0.0032576019440865,8.074935400516796e-05,0.0,0.0059203769709418,0.0550927223935595,0.0111012433392539,0.0,0.0,0.0,0.0,0.0,0.0009227497943872,0.0,0.0009199172074513,9.49062461868026e-05,0.0009227497943872,0.0085063823644649,0.0034838322154369,0.0,0.0299912921974038,1.0928842307734342e-05,0.6961539719931946,0.0017530975338181,0.0072337962962962,0.0001244864932154,0.0026681417368951,0.0035025564636257,0.453502887864312,0.4911115915814564,0.4317583939079266,0.1554737061203066,0.4843791368811225,0.3146582969600691,0.3213288980351252,0.291604949221695,0.495547765602142,0.4884480188052977,0.4884480188052977,0.3304195804195804,0.3304195804195804,0.0,0.0001463200507242,0.4776742327710948,0.5268615758087498,0.5237688737128527,0.5169069750420844,0.1737171256989024,0.3827403541037962,1.0
0.8557692307692307,0.5161729656111679,0.000246038775711,0.4920484460082528,0.5013102186780665,0.0,0.0018758091975818,0.0,0.0,0.0017482342833737,0.0,0.0,4.044898371928405e-05,0.0,0.0,0.0002102775663876,0.0,0.0,0.0222547788474954,0.0,0.0001921190733793,0.0,0.0,0.0,0.0001941727728893,0.0,0.0,0.0,0.0007960699284584,3.0281007751937984e-05,0.0,1.0068668317928272e-05,0.0002102775663876,0.0,0.0,0.0,0.0,0.0,0.0,0.0002708070048745,0.0,0.0002699757021868,9.49062461868026e-05,0.0002708070048745,0.0055884354442909,0.0,0.0,0.0295862781231647,0.0,0.6959494830519566,0.0014806567008599,0.0072337962962962,0.0,0.0,0.0,0.453502887864312,0.4911115915814564,0.4317583939079266,0.1554737061203066,0.4843791368811225,0.3146274503755571,0.3213288980351252,0.2915694709299747,0.4955698473598499,0.4884697841961496,0.4884697841961496,0.3304195804195804,0.3304195804195804,0.0,0.0001463200507242,0.4782951428633134,0.5260963639242175,0.5237688737128527,0.5166947229744565,0.1720190515634707,0.3812185107953736,0.0
0.5384615384615384,0.0551583248212461,0.0003075484696388,0.4774383992828919,0.4867590841828346,0.0198413497352473,0.0018758091975818,0.0,0.0,0.021438347269258,0.0003789197714192,0.0337619445591211,0.0031145717463848,0.0001386060496209,0.0373908131770591,0.0287078944206352,0.0132488713547809,0.0,0.0222547788474954,0.0132095173406595,1.0111530177861816e-05,0.0012835726913855,0.0016399582924187,0.0,0.0155236022115256,0.0,0.0,0.0105738661515553,0.0022729891378353,0.0015746124031007,1.072961373390558e-05,0.0135725648925673,0.0287078944206352,0.0,0.0,0.0,0.0,0.0003888556084539,0.0,0.0477523018595414,0.0,0.0476057154856063,9.49062461868026e-05,0.0477523018595414,0.0063101890994576,0.0480929021924116,0.0,0.0295862781231647,0.0346116435885946,0.6959494830519566,0.0067162587951008,0.0086916844729344,0.0058197435578239,0.0050868230674953,0.0480091791134908,0.4536970766268857,0.4911115915814564,0.4319603092188762,0.1555099048877385,0.4843791368811225,0.3144346592223576,0.3213288980351252,0.2913743403255133,0.4958789919677606,0.4887744996680777,0.4887744996680777,0.3706293706293706,0.3304195804195804,0.0,0.0001463200507242,0.4802334621946743,0.5209931922528893,0.5270874459798325,0.5167971894898631,0.1730627459101263,0.3821316167804271,0.0
0.4519230769230769,0.0374531835205992,0.0827059344552701,0.4920432943697743,0.5012023183163433,0.4244800579838531,0.175276019206655,0.0050777598368318,0.3259322865554465,0.8631082606567367,0.141634065911558,0.1721224814475446,0.1590757407220143,0.0824386135130236,0.5485263561356439,0.0,0.0,0.0121396662593401,0.2109370328290378,0.0,0.6542261140378374,0.0,0.5166172317099096,0.0,0.0,0.1344453883773793,0.1860514846645758,0.3559197553221457,0.1966187977249159,0.0986151485788113,0.0277145922746781,0.970659900521557,0.0,0.0,0.0,0.0034917968077892,0.0005652378709373,0.0229635001208605,0.0,0.0002708070048745,0.0,0.0002699757021868,9.49062461868026e-05,0.0002708070048745,0.0343039201534242,0.0,0.0,0.7281140519633057,0.8575425405186828,0.6803510666143175,0.509061619009263,0.0780137108262108,0.094537117722727,0.4899076996496708,0.0,0.6407674339896915,0.4911115915814564,0.6264739817699319,0.2142062062786762,0.4985107227958697,0.3631953976895908,0.3213288980351252,0.3860570313539402,0.6230864776836237,0.6141594750187727,0.6141594750187727,0.3618881118881119,0.3601398601398601,0.055062494241931,0.0143393649709798,0.6525387123944453,0.2907699614755396,0.6137864802859734,0.5500036595184074,0.289161317042866,0.5022795269981478,0.0
0.5384615384615384,0.1654749744637385,0.0041826591870878,0.4923884541478416,0.5032935300887866,0.0,0.0018961984279903,0.0,0.0,0.0017682141037552,0.0,0.0015204454603123,7.07857215087471e-05,1.0662003816997368e-05,0.0015735006354521,0.0056474546401249,8.134379956887786e-05,0.0,0.0234806354521716,0.001328048174694,0.0,0.0,0.0021562414585505,0.0013885134304883,0.0046805857885969,0.0,0.000203657692151,0.0005835244879069,0.0008693921587112,0.0002220607235142,1.072961373390558e-05,0.0010672788417003,0.0056474546401249,0.0,0.0,0.0,0.0,0.0,0.0,0.001293855689956,0.0,0.001289883910448,9.49062461868026e-05,0.001293855689956,0.0056503000433052,0.001081189308239,0.0,0.0295862781231647,0.0008415208576955,0.6959494830519566,0.0015635734761081,0.0072337962962962,1.0373874434623843e-05,0.0002386143016735,0.0010769354643906,0.453502887864312,0.4911115915814564,0.4317583939079266,0.1554737061203066,0.4843791368811225,0.3146274503755571,0.3213288980351252,0.2915694709299747,0.4955698473598499,0.4884697841961496,0.4884697841961496,0.3304195804195804,0.3304195804195804,0.0,0.0001463200507242,0.477577046843617,0.525468362446567,0.525150722936563,0.5167459562321598,0.1720107682750051,0.3812638422981777,0.0
0.7980769230769231,0.6196799455226422,0.093543942525342,0.4142123402348116,0.4626459223939494,0.3141295375385049,0.0018758091975818,0.0051946120506501,0.0033488714425907,0.3210956933497168,0.6673391639186449,0.5235769738100753,0.1367276772171099,0.0036144192939621,0.0,0.0,0.5407634115589539,0.0008714116869328,0.0248161215092985,0.5426445392889366,0.0109204525920907,0.3125378411760432,0.0001822175880465,0.0007249760389275,0.6907338708853257,0.0002066447776272,0.7062746934951734,0.050213288261097,0.0052582513695545,0.02046996124031,0.1188090128755364,0.8849553957993516,0.0,0.149150250282577,0.0,0.0002125441535176,0.0,0.0,0.0013984327908378,0.0002708070048745,0.0513951979234263,0.0002699757021868,0.0308580880458803,0.0002708070048745,0.0073721980492029,0.0,0.9432548951012976,0.037403049755979,0.0,0.8987697945295119,0.0664874084954158,0.1506521545584045,0.029534420515374,0.1202616080434711,0.0,0.3915566726032946,0.4911115915814564,0.3673474097150109,0.1554737061203066,0.4843791368811225,0.2854928513040394,0.3213288980351252,0.2580602244001951,0.4547903613127605,0.4482745486402071,0.4482745486402071,0.2779720279720279,0.2779720279720279,0.0,0.0001463200507242,0.6042697017471871,0.5176843105177054,0.4080723470095502,0.5170753128888238,0.1750424518533858,0.3839319250346463,1.0
0.2115384615384615,0.219271365338781,0.0072827477610471,0.4970506869709911,0.509243464320947,0.0004328655700738,0.0028850761028024,0.000159343927934,0.0001226692836113,0.0034265391954126,0.0089916637650287,0.0022051493762145,0.0017291940539993,0.0,0.0127493897641766,0.0299995994713021,0.0044230691015577,0.0,0.0222547788474954,0.0046633752699181,0.0015268410568571,0.0,0.0040492797343672,0.0003071932368336,0.0105977455519105,0.0,0.0054172946112174,0.0084208620065193,0.0026710241020645,0.0001211240310077,0.0043025751072961,0.0197345899031394,0.0299995994713021,0.002603746165025,0.0,2.0242300335010077e-05,0.0,0.0,0.0035563592525617,0.0589757477282301,0.0,0.0587947084762371,9.49062461868026e-05,0.0589757477282301,0.0057637184748314,0.0587646411052157,0.0,0.0295862781231647,0.0556715227155987,0.6964157178379794,0.0048802444860344,0.0085915242165242,0.0010788829412008,0.0014208397054197,0.0583356817907323,0.4539134583908965,0.4911115915814564,0.4321853005653628,0.1556094514981765,0.4843791368811225,0.314681431898453,0.3213288980351252,0.2917734711073662,0.4958569102100527,0.4887527342772257,0.4887527342772257,0.3321678321678322,0.3321678321678322,0.0,0.0001463200507242,0.4765080016413624,0.5287614122117261,0.5229739102598303,0.5168776988948254,0.1732946779871609,0.3823777020813635,0.0
0.8076923076923077,0.1205311542390194,0.0,0.4920432943697743,0.5012023183163433,0.0,0.5086501310008054,0.5826676298121866,0.4305691854759568,0.0017482342833737,0.0,0.1022021286236444,4.044898371928405e-05,0.0,0.0,0.0,0.0,0.0093150904465233,0.0901253762283481,0.0,0.0,0.0,0.285980381239687,0.0,0.0,0.0,0.0,0.3412612177552416,0.9311399511883438,0.3947936854005168,0.1207081545064377,0.0,0.0,0.0,0.0,0.0005060575083752,0.0251216831527712,0.0,0.0,0.0002708070048745,0.0,0.0002699757021868,9.49062461868026e-05,0.0002708070048745,0.0055884354442909,0.0,0.0,0.0295862781231647,0.0,0.6959494830519566,0.2909786548530004,0.0,0.0,0.8310285361012593,0.0,0.453502887864312,0.4911115915814564,0.4317583939079266,0.5937502828028706,0.4843791368811225,0.3641362185172047,0.3213288980351252,0.7780655461439532,0.4955698473598499,0.4884697841961496,0.4884697841961496,0.3548951048951049,0.3548951048951049,0.0,0.6426539205644701,0.4782951428633134,0.5260963639242175,0.5237688737128527,0.4865402912976651,0.2112652723131083,0.3852271108290485,0.0
